iter	RMSE
1500	0.04160869612
1501	0.04159203073
1502	0.04158567056
1503	0.04156385416
1504	0.041532092
1505	0.04151875039
1506	0.04150024316
1507	0.04147960681
1508	0.04147021737
1509	0.04144122032
1510	0.0414019911
1511	0.04140078284
1512	0.04137469194
1513	0.04134488718
1514	0.04131887749
1515	0.0412875264
1516	0.04126698387
1517	0.04124564281
1518	0.04122369998
1519	0.04117271171
1520	0.04115554969
1521	0.04113094927
1522	0.04110780815
1523	0.041087887
1524	0.04106579299
1525	0.0410370786
1526	0.04102100968
1527	0.04101654659
1528	0.04100577672
1529	0.04098823313
1530	0.04096081487
1531	0.0409230154
1532	0.04090459323
1533	0.04086272364
1534	0.04083356128
1535	0.04080783573
1536	0.04078051972
1537	0.0407578732
1538	0.04073644112
1539	0.04071070586
1540	0.04070322904
1541	0.04068767076
1542	0.04067102945
1543	0.04065411012
1544	0.04063789621
1545	0.04061191095
1546	0.04059834286
1547	0.0405732945
1548	0.04057138703
1549	0.04054639794
1550	0.04053105574
1551	0.04051138563
1552	0.04047241439
1553	0.04047099654
1554	0.04044490814
1555	0.04042580649
1556	0.04040841725
1557	0.04038881114
1558	0.04037902781
1559	0.04037765618
1560	0.04035957412
1561	0.0403295754
1562	0.04030461831
1563	0.04027632204
1564	0.04025637809
1565	0.0402297623
1566	0.04021634826
1567	0.04019442343
1568	0.04018311687
1569	0.04016425442
1570	0.04014795667
1571	0.04012481417
1572	0.04011731679
1573	0.04009718056
1574	0.04006801937
1575	0.04005084396
1576	0.04003326132
1577	0.04001158865
1578	0.04000079681
1579	0.03998614276
1580	0.03996486784
1581	0.03995226507
1582	0.03991947932
1583	0.03989246279
1584	0.03987378429
1585	0.03985837396
1586	0.03984882311
1587	0.03981244905
1588	0.03979085436
1589	0.03977873414
1590	0.03976033136
1591	0.0397437798
1592	0.03971458552
1593	0.03970250091
1594	0.03965614031
1595	0.03963471386
1596	0.03961270103
1597	0.03959430426
1598	0.03959040608
1599	0.03958571016
1600	0.03958441349
1601	0.03956072922
1602	0.03954371685
1603	0.03952718402
1604	0.03950952356
1605	0.03947031019
1606	0.03944750926
1607	0.03941990784
1608	0.03939397173
1609	0.039374569
1610	0.03936142471
1611	0.03933634021
1612	0.03933361597
1613	0.0393136452
1614	0.03928182325
1615	0.03925918401
1616	0.03922367501
1617	0.03920322624
1618	0.03920099477
1619	0.03918010267
1620	0.03916328824
1621	0.03914462504
1622	0.03910398374
1623	0.03907431528
1624	0.03905049802
1625	0.03903090661
1626	0.03900563352
1627	0.03898705477
1628	0.03897279617
1629	0.03896302129
1630	0.03894395241
1631	0.03893131798
1632	0.03892519844
1633	0.03887863919
1634	0.03885621398
1635	0.03884926023
1636	0.03882872189
1637	0.03881142151
1638	0.03880819523
1639	0.03880673127
1640	0.03878614811
1641	0.03877031968
1642	0.03875935395
1643	0.03874114311
1644	0.03871760273
1645	0.03869419569
1646	0.03868161304
1647	0.03866293038
1648	0.03864254072
1649	0.03862012171
1650	0.0386074391
1651	0.03858297655
1652	0.03856796626
1653	0.03855406432
1654	0.03853999539
1655	0.0385249445
1656	0.0384895556
1657	0.03846557437
1658	0.0384348943
1659	0.03841423445
1660	0.03839229902
1661	0.03837330484
1662	0.03835618253
1663	0.03832676912
1664	0.03831012892
1665	0.03830468715
1666	0.03829173766
1667	0.03828094998
1668	0.0382784924
1669	0.03827590631
1670	0.0382738138
1671	0.03825055174
1672	0.03823295192
1673	0.03820152951
1674	0.03818505397
1675	0.03815659503
1676	0.03813699688
1677	0.03812241378
1678	0.03810747121
1679	0.03809106127
1680	0.03805845995
1681	0.0380457643
1682	0.03804433302
1683	0.03803562458
1684	0.038008357
1685	0.03799755948
1686	0.0379752711
1687	0.03794878878
1688	0.03793299844
1689	0.03790623908
1690	0.03788614484
1691	0.03787083596
1692	0.03784486643
1693	0.03783210175
1694	0.03782531593
1695	0.0378103376
1696	0.03778919926
1697	0.03777030211
1698	0.03775166225
1699	0.03773200892
1700	0.03769911996
1701	0.03767717224
1702	0.03765429381
1703	0.03763336522
1704	0.03761280284
1705	0.03758387842
1706	0.03756196284
1707	0.0375315454
1708	0.03751079481
1709	0.03750886303
1710	0.03750021364
1711	0.03748654045
1712	0.03747809297
1713	0.0374574908
1714	0.03744344022
1715	0.0374224887
1716	0.03742087475
1717	0.03740539921
1718	0.03739057298
1719	0.03737592137
1720	0.03735263241
1721	0.03734366846
1722	0.03731723481
1723	0.03730503026
1724	0.03727184218
1725	0.03726176893
1726	0.03723388071
1727	0.03721716827
1728	0.03718657393
1729	0.03718014956
1730	0.03716896281
1731	0.03715896503
1732	0.03713933908
1733	0.03712503886
1734	0.03709368322
1735	0.03707046269
1736	0.03705465966
1737	0.03705171115
1738	0.03703007355
1739	0.03700690863
1740	0.03700181055
1741	0.03698596755
1742	0.03697796455
1743	0.0369646943
1744	0.03695911677
1745	0.03694384826
1746	0.03692575561
1747	0.03692053177
1748	0.03689836391
1749	0.03688637546
1750	0.03686716915
1751	0.03685452067
1752	0.03683802727
1753	0.03682704245
1754	0.03680425965
1755	0.03677668806
1756	0.03676075349
1757	0.03675779636
1758	0.03673623131
1759	0.03671047423
1760	0.03669820825
1761	0.0366641169
1762	0.03664629972
1763	0.03662928819
1764	0.03661676261
1765	0.03659654652
1766	0.03658026572
1767	0.03656069873
1768	0.03653623498
1769	0.03651040591
1770	0.03649272587
1771	0.03647181013
1772	0.03645771735
1773	0.03643645032
1774	0.03642299598
1775	0.03641416241
1776	0.03641144849
1777	0.03640908968
1778	0.03640077419
1779	0.03637532667
1780	0.03635566713
1781	0.03633149871
1782	0.03632572534
1783	0.03631446122
1784	0.03629061399
1785	0.03628059869
1786	0.03625876052
1787	0.0362493382
1788	0.03624620988
1789	0.03623263692
1790	0.03622356272
1791	0.03621443389
1792	0.03619630274
1793	0.03617487351
1794	0.03615314317
1795	0.03614809935
1796	0.03612711699
1797	0.0361135823
1798	0.03609696658
1799	0.0360950778
1800	0.036070257
1801	0.03605870256
1802	0.03604165029
1803	0.036029299
1804	0.03600245995
1805	0.03598341436
1806	0.035981731
1807	0.03597020724
1808	0.03594731364
1809	0.03592881187
1810	0.03591074958
1811	0.03588852112
1812	0.03587669489
1813	0.03584681494
1814	0.0358288862
1815	0.03581305685
1816	0.03579588818
1817	0.03577190376
1818	0.035762065
1819	0.03574671603
1820	0.03573132245
1821	0.03571969075
1822	0.03570678333
1823	0.03569444517
1824	0.03568352542
1825	0.03566084907
1826	0.03564955309
1827	0.03562803879
1828	0.03560479837
1829	0.03557611795
1830	0.03554641606
1831	0.03552742991
1832	0.03550277666
1833	0.03549427022
1834	0.03546968327
1835	0.03545487297
1836	0.03544793464
1837	0.03542157317
1838	0.0354076859
1839	0.0353917713
1840	0.03538206242
1841	0.035363328
1842	0.03534570789
1843	0.03534458245
1844	0.03532666118
1845	0.03530880749
1846	0.03528628709
1847	0.03527892751
1848	0.03526050287
1849	0.03523258603
1850	0.03520810529
1851	0.03519116578
1852	0.03517019552
1853	0.03516009757
1854	0.03513126929
1855	0.03509854363
1856	0.035078095
1857	0.03506171499
1858	0.03503692187
1859	0.03501310142
1860	0.03499189751
1861	0.03497131998
1862	0.03494822599
1863	0.03492606601
1864	0.03490951329
1865	0.03488483886
1866	0.03487318853
1867	0.03485175588
1868	0.0348370352
1869	0.03481705373
1870	0.03479919041
1871	0.03478323815
1872	0.03475989888
1873	0.03474330998
1874	0.03472080623
1875	0.03470966568
1876	0.03468061263
1877	0.03467123031
1878	0.03464423934
1879	0.03464159826
1880	0.03461396752
1881	0.03459264031
1882	0.03456517363
1883	0.03456290621
1884	0.03454999997
1885	0.03453339233
1886	0.03453091491
1887	0.0345247396
1888	0.0345122195
1889	0.03450500952
1890	0.0344765217
1891	0.03447242684
1892	0.03445302582
1893	0.03444265194
1894	0.03442877002
1895	0.0344101014
1896	0.03438027164
1897	0.03435677268
1898	0.03434624945
1899	0.03434030858
1900	0.03432297088
1901	0.03430825201
1902	0.03428460651
1903	0.03426941933
1904	0.03424617196
1905	0.03423011667
1906	0.03420874174
1907	0.03419058683
1908	0.03418122043
1909	0.03415367099
1910	0.03413853124
1911	0.03412263315
1912	0.03409600679
1913	0.03407663274
1914	0.03405191382
1915	0.03403100913
1916	0.03400111794
1917	0.03398290581
1918	0.03397314345
1919	0.03396999387
1920	0.03394886672
1921	0.03394730698
1922	0.03392431636
1923	0.0338938522
1924	0.0338818656
1925	0.03386287536
1926	0.03384848508
1927	0.03384019004
1928	0.03382318245
1929	0.03381162788
1930	0.03380140816
1931	0.03377595694
1932	0.03376441011
1933	0.03373560516
1934	0.03371433309
1935	0.03369050926
1936	0.03368131874
1937	0.03366775546
1938	0.0336615235
1939	0.03365131846
1940	0.0336300297
1941	0.03362341347
1942	0.0336133298
1943	0.03360068768
1944	0.03357852124
1945	0.03355856165
1946	0.03354028496
1947	0.03352831574
1948	0.03352169703
1949	0.03351546174
1950	0.0334920725
1951	0.03347152234
1952	0.03346808787
1953	0.03343244067
1954	0.0334307514
1955	0.03341031256
1956	0.03340152156
1957	0.03339440971
1958	0.03336412224
1959	0.03334601585
1960	0.03332715904
1961	0.03330857837
1962	0.0332987135
1963	0.03328949314
1964	0.03328600021
1965	0.03328015595
1966	0.03326521138
1967	0.03324092641
1968	0.03321642529
1969	0.03320174861
1970	0.0331786597
1971	0.03315655433
1972	0.03314497344
1973	0.03313086923
1974	0.03311085066
1975	0.0330849929
1976	0.03307938312
1977	0.03306688799
1978	0.03305180724
1979	0.03303647434
1980	0.03300617244
1981	0.03299591191
1982	0.0329949996
1983	0.03299233309
1984	0.03298698326
1985	0.03296772535
1986	0.03296084554
1987	0.03295603436
1988	0.03294089928
1989	0.03292868497
1990	0.03291627993
1991	0.03290026695
1992	0.03288627242
1993	0.03288061393
1994	0.03285734228
1995	0.03283203333
1996	0.03281594904
1997	0.03278933281
1998	0.03278390926
1999	0.03275392828
2000	0.03273919162
2001	0.03273624293
2002	0.03270731383
2003	0.03268471079
2004	0.03266166958
2005	0.03264570526
2006	0.03262750262
2007	0.03261855967
2008	0.03261157704
2009	0.03257734496
2010	0.03255962058
2011	0.03254944151
2012	0.03254738598
2013	0.03252533183
2014	0.03250879621
2015	0.03250132913
2016	0.03249023326
2017	0.03246632205
2018	0.03246171157
2019	0.0324398019
2020	0.03242864748
2021	0.03240785316
2022	0.03239386856
2023	0.03239158127
2024	0.03236472846
2025	0.03234693146
2026	0.03233404182
2027	0.03231415688
2028	0.03230468236
2029	0.03228065254
2030	0.03226970884
2031	0.03226686794
2032	0.03224771184
2033	0.03223801843
2034	0.03222077305
2035	0.03220038437
2036	0.03218075123
2037	0.0321526777
2038	0.0321413968
2039	0.03213685273
2040	0.03212786659
2041	0.03210551426
2042	0.03207950318
2043	0.0320648165
2044	0.03205869739
2045	0.03204897115
2046	0.03203842055
2047	0.03201767874
2048	0.03200252539
2049	0.03199188442
2050	0.03198934999
2051	0.03196249103
2052	0.0319459412
2053	0.03194431981
2054	0.03192779423
2055	0.03190720494
2056	0.03189371289
2057	0.03188898374
2058	0.03187375034
2059	0.03185115903
2060	0.0318326443
2061	0.03181558026
2062	0.03180777134
2063	0.03179185018
2064	0.03178853408
2065	0.03177266648
2066	0.03174557537
2067	0.03174462298
2068	0.03172516543
2069	0.03171101743
2070	0.03169416942
2071	0.03167796359
2072	0.03166515336
2073	0.0316446045
2074	0.03163243704
2075	0.03160597229
2076	0.03158357014
2077	0.03157434405
2078	0.03155940953
2079	0.03154397078
2080	0.03153625709
2081	0.03152626647
2082	0.03151095432
2083	0.03150316926
2084	0.03148871791
2085	0.03147649976
2086	0.03145508144
2087	0.03144163062
2088	0.03142185932
2089	0.03140821727
2090	0.03139859304
2091	0.03139654433
2092	0.03138133328
2093	0.03135729582
2094	0.0313449324
2095	0.03132779301
2096	0.03131456332
2097	0.03130120427
2098	0.0312778324
2099	0.03125683597
2100	0.03123429582
2101	0.03122282562
2102	0.03119612942
2103	0.03117428483
2104	0.03117166831
2105	0.03115278675
2106	0.03113731702
2107	0.031121517
2108	0.0311164971
2109	0.03110626376
2110	0.03109030648
2111	0.03108846624
2112	0.03108399393
2113	0.03107033403
2114	0.03105646021
2115	0.03104309158
2116	0.0310241209
2117	0.0310043635
2118	0.03098412872
2119	0.03097811253
2120	0.03096709089
2121	0.03096145297
2122	0.03094044549
2123	0.03093083972
2124	0.03090691959
2125	0.0308911957
2126	0.03088948072
2127	0.03087161787
2128	0.03087055984
2129	0.03084596293
2130	0.03083007687
2131	0.03080472737
2132	0.03079453031
2133	0.03077826041
2134	0.03076795659
2135	0.03075756269
2136	0.03075262211
2137	0.03074664095
2138	0.03073365146
2139	0.03070435107
2140	0.03068977414
2141	0.03066660963
2142	0.03066111151
2143	0.030631432
2144	0.03062095268
2145	0.03060517117
2146	0.03058191438
2147	0.03057552084
2148	0.03056441584
2149	0.03054568225
2150	0.0305312981
2151	0.03052433212
2152	0.03049742482
2153	0.03048045153
2154	0.0304654136
2155	0.03046119508
2156	0.03044561814
2157	0.03042367913
2158	0.03040987865
2159	0.0303885961
2160	0.03038031257
2161	0.03036355015
2162	0.03035354634
2163	0.0303356665
2164	0.03030752942
2165	0.03029069485
2166	0.03027295532
2167	0.03026054825
2168	0.03025983224
2169	0.030247811
2170	0.03023728801
2171	0.03019903809
2172	0.03018539068
2173	0.0301674186
2174	0.03015033731
2175	0.03011851014
2176	0.03010109821
2177	0.03008953956
2178	0.03007768915
2179	0.03006047966
2180	0.03003639743
2181	0.03002415357
2182	0.03001640251
2183	0.02999591528
2184	0.02997526851
2185	0.02997098369
2186	0.02995694948
2187	0.02993802755
2188	0.0299207411
2189	0.02989767134
2190	0.0298774981
2191	0.02986777833
2192	0.02984627243
2193	0.02983238351
2194	0.02982265836
2195	0.02981775705
2196	0.02979812288
2197	0.02978415497
2198	0.02977955788
2199	0.02975599088
2200	0.02973972879
2201	0.02972152637
2202	0.02970271256
2203	0.02968795483
2204	0.02967984594
2205	0.02966442563
2206	0.02965858976
2207	0.02963938496
2208	0.02961248281
2209	0.02959545579
2210	0.02958361511
2211	0.02957876531
2212	0.02956597103
2213	0.02954882176
2214	0.02953592598
2215	0.02952505896
2216	0.02952393738
2217	0.02951151754
2218	0.02949787432
2219	0.02947915707
2220	0.02947079025
2221	0.02945683384
2222	0.02944687693
2223	0.02944300728
2224	0.02943631028
2225	0.02941575184
2226	0.02940224222
2227	0.0293933981
2228	0.02937917584
2229	0.0293684125
2230	0.02935276075
2231	0.02935195359
2232	0.02933678261
2233	0.029323485
2234	0.02931684458
2235	0.02930057902
2236	0.02928767773
2237	0.02927288915
2238	0.02926676116
2239	0.02926582544
2240	0.02924978008
2241	0.02923918356
2242	0.02923585593
2243	0.02922614897
2244	0.02920956268
2245	0.0291984045
2246	0.02918917572
2247	0.02917684965
2248	0.02916818418
2249	0.02914647237
2250	0.02913466686
2251	0.02912785159
2252	0.02911776443
2253	0.02910440455
2254	0.02907959871
2255	0.02906735397
2256	0.02903808693
2257	0.02901323669
2258	0.02899524889
2259	0.02898485021
2260	0.02897223925
2261	0.02896409703
2262	0.02894748814
2263	0.02893534582
2264	0.02893454517
2265	0.02890414047
2266	0.02890061552
2267	0.02887309117
2268	0.02885702239
2269	0.02885340203
2270	0.02884687327
2271	0.02882900431
2272	0.02882348781
2273	0.02881042447
2274	0.02879668365
2275	0.02877361993
2276	0.02876739132
2277	0.02875139148
2278	0.02872628576
2279	0.0287226375
2280	0.02870627863
2281	0.02869686153
2282	0.02868425705
2283	0.02868069115
2284	0.02866919746
2285	0.02866109028
2286	0.02865191293
2287	0.0286340104
2288	0.0286229049
2289	0.02860849388
2290	0.02859979479
2291	0.02857937821
2292	0.02855489769
2293	0.02855322954
2294	0.02854285662
2295	0.02854095825
2296	0.02853094244
2297	0.0285299939
2298	0.02851958172
2299	0.02851324454
2300	0.0285109308
2301	0.02849755444
2302	0.02848035237
2303	0.02847844402
2304	0.028451468
2305	0.02844984165
2306	0.02844346317
2307	0.0284158525
2308	0.02839888027
2309	0.02839628334
2310	0.02838586356
2311	0.02838280861
2312	0.02838202874
2313	0.02837580806
2314	0.028374487
2315	0.02835874595
2316	0.02834825967
2317	0.02832666653
2318	0.0283148396
2319	0.02830093739
2320	0.02828804476
2321	0.02827419615
2322	0.02826450139
2323	0.02824427659
2324	0.02822182044
2325	0.02820931679
2326	0.02819222016
2327	0.02817455046
2328	0.02816916487
2329	0.02816003107
2330	0.02814461012
2331	0.02812795235
2332	0.02811425924
2333	0.02811273717
2334	0.02810168265
2335	0.02810045305
2336	0.02808742118
2337	0.02806312961
2338	0.02805585319
2339	0.028054517
2340	0.0280470152
2341	0.02803088794
2342	0.02801917904
2343	0.02800856037
2344	0.02799808559
2345	0.02799676683
2346	0.027986294
2347	0.02797157634
2348	0.02796540216
2349	0.02795571177
2350	0.02795500291
2351	0.02794736478
2352	0.02794126703
2353	0.02794011393
2354	0.02792170445
2355	0.02791382434
2356	0.02790784586
2357	0.02790234017
2358	0.02789541656
2359	0.02788138104
2360	0.02786340716
2361	0.02785826416
2362	0.02785268042
2363	0.02783983071
2364	0.02783444934
2365	0.02782929927
2366	0.02781345615
2367	0.02781212095
2368	0.0278029275
2369	0.02779750787
2370	0.02779643722
2371	0.02777597079
2372	0.02777164411
2373	0.02776325911
2374	0.02774703191
2375	0.02773401858
2376	0.02772860341
2377	0.02772729198
2378	0.02771323922
2379	0.02770613394
2380	0.02769174602
2381	0.0276764337
2382	0.02767564444
2383	0.02765625227
2384	0.02764352791
2385	0.02764251555
2386	0.02763938085
2387	0.02762843289
2388	0.02761898658
2389	0.02761731999
2390	0.02759892339
2391	0.02758806543
2392	0.02756969781
2393	0.02754844557
2394	0.02753012434
2395	0.02752082783
2396	0.02751106575
2397	0.02749480971
2398	0.02748518056
2399	0.02747872419
2400	0.02746144101
2401	0.02744898275
2402	0.02742939508
2403	0.02742831412
2404	0.02741673261
2405	0.02740002815
2406	0.02739936169
2407	0.02739265274
2408	0.0273915952
2409	0.0273743906
2410	0.02736171866
2411	0.02734889893
2412	0.02734628374
2413	0.02732858752
2414	0.02730791883
2415	0.0272994009
2416	0.02729042403
2417	0.02727811563
2418	0.0272776701
2419	0.02725997662
2420	0.02725390904
2421	0.0272379323
2422	0.02722329991
2423	0.02722271689
2424	0.0272135373
2425	0.02719411187
2426	0.02719329211
2427	0.02718514228
2428	0.02716927782
2429	0.02715314285
2430	0.02713370698
2431	0.02712572749
2432	0.02710944793
2433	0.02709584744
2434	0.02708336661
2435	0.02706977088
2436	0.02705701852
2437	0.02705219571
2438	0.02704150716
2439	0.02704083016
2440	0.02702719826
2441	0.02700865728
2442	0.02699840749
2443	0.02699297858
2444	0.02697527478
2445	0.02697380736
2446	0.02695566621
2447	0.02694412494
2448	0.02693012738
2449	0.02692106133
2450	0.02691215735
2451	0.02689978114
2452	0.02689888733
2453	0.02688938136
2454	0.02687415901
2455	0.02685798367
2456	0.02684845845
2457	0.026838012
2458	0.02683113642
2459	0.02681972228
2460	0.02680780661
2461	0.02680035466
2462	0.02678230194
2463	0.02677952649
2464	0.02676505655
2465	0.02675808048
2466	0.02675681745
2467	0.02673805655
2468	0.02673713014
2469	0.02671719849
2470	0.0267162926
2471	0.02670286685
2472	0.02669283725
2473	0.02668420049
2474	0.02667577509
2475	0.02666880539
2476	0.02665601959
2477	0.0266430625
2478	0.02663093919
2479	0.02660463389
2480	0.02659333413
2481	0.02659270695
2482	0.02658158713
2483	0.02657159151
2484	0.02657033512
2485	0.02655509942
2486	0.02654024965
2487	0.02652317848
2488	0.02651382627
2489	0.02649153459
2490	0.02648279093
2491	0.02646529969
2492	0.02646487864
2493	0.02646178157
2494	0.02644715543
2495	0.02644565293
2496	0.02643001809
2497	0.02642125759
2498	0.02642052917
2499	0.02640866336
2500	0.02638959427
2501	0.02638867906
2502	0.02638139043
2503	0.02636524278
2504	0.02634520638
2505	0.02633114505
2506	0.02631510212
2507	0.02631433819
2508	0.02630831067
2509	0.02629710643
2510	0.02629440456
2511	0.02628196776
2512	0.02627086599
2513	0.02626032007
2514	0.02624463832
2515	0.02622888765
2516	0.02622126407
2517	0.02620795367
2518	0.02619268189
2519	0.02618885154
2520	0.02617451445
2521	0.02617374033
2522	0.02615124764
2523	0.02613942681
2524	0.02613863107
2525	0.02613684356
2526	0.02612127462
2527	0.02611502768
2528	0.02610590075
2529	0.0260982929
2530	0.02608860202
2531	0.02606929725
2532	0.0260575307
2533	0.02605479067
2534	0.02604714846
2535	0.02603021654
2536	0.02602492373
2537	0.02600697781
2538	0.02598883921
2539	0.02597579303
2540	0.02595794439
2541	0.02594291191
2542	0.0259264306
2543	0.0259129967
2544	0.02590585002
2545	0.02589325684
2546	0.02588475034
2547	0.02587636331
2548	0.0258591875
2549	0.02585530255
2550	0.02584610565
2551	0.0258455443
2552	0.02584162955
2553	0.02583542565
2554	0.02583468249
2555	0.02583307813
2556	0.02581967481
2557	0.02581893031
2558	0.02580983294
2559	0.02580130339
2560	0.02579154964
2561	0.02578698523
2562	0.02577566346
2563	0.02577080824
2564	0.0257615519
2565	0.02574807845
2566	0.02574418573
2567	0.0257379778
2568	0.0257374637
2569	0.02572972399
2570	0.02571830831
2571	0.02570650827
2572	0.02569629427
2573	0.02568945358
2574	0.02567602553
2575	0.02566393092
2576	0.02565000245
2577	0.02563078153
2578	0.02561408212
2579	0.02561333145
2580	0.02560763517
2581	0.0255948884
2582	0.02558849807
2583	0.02557724043
2584	0.02556137612
2585	0.02555850175
2586	0.02554953711
2587	0.02554037349
2588	0.02553596229
2589	0.02552605458
2590	0.02551859898
2591	0.02551265723
2592	0.02548946742
2593	0.02548814027
2594	0.02548766105
2595	0.02548037049
2596	0.0254625094
2597	0.02544634552
2598	0.0254402579
2599	0.02543545599
2600	0.02542993299
2601	0.02542088443
2602	0.02540804665
2603	0.02540682712
2604	0.02539641637
2605	0.02538645907
2606	0.02537564573
2607	0.02536359088
2608	0.02534598407
2609	0.02533740342
2610	0.0253289939
2611	0.02531963862
2612	0.02531382188
2613	0.02530091847
2614	0.02529164278
2615	0.02527763158
2616	0.025264071
2617	0.02525421861
2618	0.02524379183
2619	0.02523485273
2620	0.02522485882
2621	0.02521398118
2622	0.0252113973
2623	0.02519327453
2624	0.0251876992
2625	0.02518360651
2626	0.02516677095
2627	0.02515006951
2628	0.02513232873
2629	0.02512197611
2630	0.02511363926
2631	0.02510603998
2632	0.02509901512
2633	0.02509275293
2634	0.02507827241
2635	0.02507719626
2636	0.02506230122
2637	0.02505433509
2638	0.02504420956
2639	0.02503846409
2640	0.02503772746
2641	0.02502731312
2642	0.02502561298
2643	0.02500830521
2644	0.0250073379
2645	0.02499474619
2646	0.02499159573
2647	0.02498928747
2648	0.02497762352
2649	0.02495963678
2650	0.02494373416
2651	0.02492238228
2652	0.02491462442
2653	0.02490137304
2654	0.02488790758
2655	0.02487985852
2656	0.02487371793
2657	0.02486533086
2658	0.02486469812
2659	0.02485309817
2660	0.02484890217
2661	0.02483477823
2662	0.02483425123
2663	0.02482922461
2664	0.02481675108
2665	0.02480125846
2666	0.02479243693
2667	0.02478262701
2668	0.02476970713
2669	0.02474236335
2670	0.024732676
2671	0.02472350578
2672	0.02471819176
2673	0.02470754765
2674	0.02468723447
2675	0.02467556702
2676	0.02467395209
2677	0.0246625167
2678	0.02465170578
2679	0.02464626696
2680	0.02463792391
2681	0.02462250085
2682	0.02460822808
2683	0.02460761753
2684	0.02459734714
2685	0.02458632369
2686	0.02456644885
2687	0.02456162791
2688	0.02455470354
2689	0.02453891712
2690	0.02453758278
2691	0.02452347843
2692	0.02449989374
2693	0.02449334804
2694	0.02448057002
2695	0.02446793242
2696	0.02446279123
2697	0.02445676341
2698	0.02444866387
2699	0.02444187299
2700	0.02444130617
2701	0.02443370982
2702	0.02443322425
2703	0.02442119149
2704	0.02441952869
2705	0.02441286709
2706	0.02440583809
2707	0.024395042
2708	0.0243829707
2709	0.02437584324
2710	0.02436797594
2711	0.02435550862
2712	0.02434314401
2713	0.02434020616
2714	0.02432566552
2715	0.02431586882
2716	0.02430323425
2717	0.02427889971
2718	0.02427307415
2719	0.02426027912
2720	0.02424393328
2721	0.02423304859
2722	0.02421478033
2723	0.02420821446
2724	0.02419221606
2725	0.02417720262
2726	0.02416419493
2727	0.02415352137
2728	0.02414921349
2729	0.02413896312
2730	0.02413036992
2731	0.02412064377
2732	0.0241079905
2733	0.02409300938
2734	0.02408323179
2735	0.02406541391
2736	0.02405907578
2737	0.02404546456
2738	0.02403284401
2739	0.02402792929
2740	0.0240239736
2741	0.02401138634
2742	0.02400411522
2743	0.02398077616
2744	0.02396390178
2745	0.02396032868
2746	0.02394666411
2747	0.02392831983
2748	0.02391449496
2749	0.0239036965
2750	0.023892581
2751	0.02389185788
2752	0.0238824199
2753	0.02387504911
2754	0.02387137735
2755	0.02385829222
2756	0.02385196267
2757	0.02384689778
2758	0.02383059078
2759	0.02381978331
2760	0.02381731523
2761	0.02381361327
2762	0.02381230114
2763	0.02380364761
2764	0.02378301776
2765	0.02377394957
2766	0.02377338269
2767	0.02375759307
2768	0.02374164702
2769	0.02373028568
2770	0.02372418143
2771	0.02371902817
2772	0.02370374844
2773	0.02369159747
2774	0.02368623334
2775	0.02367079135
2776	0.02365826267
2777	0.02365047413
2778	0.02364109185
2779	0.02363630807
2780	0.02363493357
2781	0.02362162066
2782	0.02361204259
2783	0.02360388236
2784	0.02359118668
2785	0.02358685843
2786	0.02357464627
2787	0.02356469265
2788	0.02355031256
2789	0.02354122746
2790	0.02352921183
2791	0.02352590536
2792	0.0235230582
2793	0.02351686774
2794	0.02351381604
2795	0.02350131041
2796	0.02349218326
2797	0.0234782778
2798	0.02346796561
2799	0.02345496045
2800	0.02343860309
2801	0.02342955059
2802	0.0234209297
2803	0.02341761882
2804	0.02341176456
2805	0.02339842834
2806	0.0233860055
2807	0.0233792062
2808	0.0233676221
2809	0.0233595105
2810	0.02335216543
2811	0.02335165719
2812	0.02334885872
2813	0.023347262
2814	0.02334173716
2815	0.02333303959
2816	0.02332556319
2817	0.02331470811
2818	0.02330204997
2819	0.02328872719
2820	0.02328132732
2821	0.02327839005
2822	0.02326702825
2823	0.02326126787
2824	0.02324745863
2825	0.02324338265
2826	0.0232390791
2827	0.02322681545
2828	0.02321574626
2829	0.02320215238
2830	0.02320127177
2831	0.02318953104
2832	0.02317024157
2833	0.02315725864
2834	0.02314218387
2835	0.02313098909
2836	0.023117134
2837	0.02310848227
2838	0.02309967764
2839	0.02309298099
2840	0.0230830054
2841	0.02307887246
2842	0.0230674834
2843	0.02305328616
2844	0.023051286
2845	0.0230349183
2846	0.02302301541
2847	0.02301354014
2848	0.0230033546
2849	0.02299671438
2850	0.02298177986
2851	0.02297410598
2852	0.02297167653
2853	0.02296590827
2854	0.02296516295
2855	0.02295036984
2856	0.022949852
2857	0.02293854939
2858	0.02293217921
2859	0.02291738418
2860	0.02290479304
2861	0.0228856676
2862	0.02287467526
2863	0.0228568951
2864	0.02285062891
2865	0.02283456596
2866	0.02282867683
2867	0.02282572918
2868	0.02280718432
2869	0.02280609243
2870	0.02279478394
2871	0.02278445662
2872	0.02277943822
2873	0.02276402603
2874	0.02275765529
2875	0.02275710977
2876	0.02274034709
2877	0.02273560151
2878	0.02273144609
2879	0.02272991836
2880	0.02271710444
2881	0.02270529338
2882	0.02270112388
2883	0.02268558173
2884	0.02267288577
2885	0.02266174674
2886	0.02264972761
2887	0.02263238141
2888	0.02262863126
2889	0.0226193544
2890	0.02260446794
2891	0.0225923638
2892	0.02258085766
2893	0.02257013622
2894	0.0225625465
2895	0.02254983992
2896	0.02254638571
2897	0.0225343171
2898	0.02253377872
2899	0.02252860413
2900	0.0225217512
